"LoanOriginationDate","BorrowerRate","StatedMonthlyIncome","LoanOriginalAmount","MonthlyLoanPayment","LP_CustomerPayments","LP_InterestandFees"
"2007-12-05 00:00:00",0.202518518518519,4169.93209881481,6261.11111111111,229.437777777778,6143.24296296296,1597.36851851852
"2007-12-06 00:00:00",0.154733333333333,3900.51388886111,7431.02777777778,259.253611111111,6741.01777777778,1475.61833333333
"2007-12-07 00:00:00",0.185171428571429,5566.28174614286,8177.38095238095,299.417619047619,8136.47904761905,1827.57333333333
"2007-12-10 00:00:00",0.155677777777778,5399.08333325926,8270.37037037037,286.773703703704,6760.16296296296,1232.10555555556
"2007-12-11 00:00:00",0.162488888888889,4972.62037035802,7069.12345679012,241.78037037037,6286.4412345679,1198.24740740741
"2007-12-12 00:00:00",0.174074242424242,5700.29419195455,7653.15151515152,269.634242424242,7532.48742424242,1193.68636363636
"2007-12-13 00:00:00",0.170568571428571,5642.03809522857,6198.85714285714,213.263142857143,6344.00171428571,1115.13542857143
"2007-12-14 00:00:00",0.171438,6945.06666666,8066.06,276.2944,7532.5616,1339.7158
"2007-12-17 00:00:00",0.170097435897436,4860.18589748718,8248.48717948718,287.472051282051,7230.56666666667,1536.14282051282
"2007-12-18 00:00:00",0.17478875,4848.4895833375,6696.6375,237.744,6134.963125,1254.798
"2007-12-19 00:00:00",0.165529411764706,5163.51715676471,8044.20588235294,263.467352941176,7572.05558823529,1671.61529411765
"2007-12-20 00:00:00",0.193283870967742,4205.08602148387,6760,231.589032258065,7463.32193548387,1410.45483870968
"2007-12-21 00:00:00",0.180485,4853.687500025,7887.5,274.79275,8675.55275,1818.265
"2007-12-24 00:00:00",0.180997619047619,5522.30357140476,7601.80952380952,261.245714285714,7399.75333333333,1523.55333333333
"2007-12-26 00:00:00",0.170905714285714,4540.54523808571,5570.05714285714,194.482,4298.05685714286,846.084
"2007-12-27 00:00:00",0.189113513513514,4776.40090091892,6423.08108108108,204.590810810811,5854.61837837838,1311.02864864865
"2007-12-28 00:00:00",0.191282456140351,4694.9809941579,6235.56140350877,216.442105263158,6304.60543859649,1235.28473684211
"2007-12-31 00:00:00",0.171115384615385,5084.33760684615,9116.58974358974,320.794871794872,8466.07743589744,1443.38230769231
"2008-01-02 00:00:00",0.178479069767442,4494.87015504651,5405.32558139535,188.787209302326,5067.2,1096.61651162791
"2008-01-03 00:00:00",0.186170588235294,4571.8447712549,5880.54901960784,210.214117647059,5668.63843137255,1054.84215686275
"2008-01-04 00:00:00",0.18917,5967.55416665,8639.5,312.2535,7289.832,1623.635
"2008-01-07 00:00:00",0.1797375,4205.89583334375,6279.65625,215.7025,6908.6840625,1347.7671875
"2008-01-08 00:00:00",0.174832,4710.40666668,6865,238.9024,5921.1108,1183.1968
"2008-01-09 00:00:00",0.165581967213115,6452.2759562459,8288.52459016393,287.53131147541,7310.13852459016,1431.79524590164
"2008-01-10 00:00:00",0.175158333333333,5839.83796294444,6187.83333333333,210.432777777778,5674.66694444444,977.681111111111
"2008-01-11 00:00:00",0.169860526315789,4234.62061397368,7154.23684210526,242.373947368421,6650.80236842105,1339.21394736842
"2008-01-14 00:00:00",0.199433333333333,5960.25462961111,6041.66666666667,213.08,5935.41333333333,1350.59916666667
"2008-01-15 00:00:00",0.184920338983051,4299.93220337288,6920.72881355932,245.727288135593,6105.62271186441,1260.78559322034
"2008-01-16 00:00:00",0.161469090909091,4976.1878788,8222.81818181818,286.595090909091,8257.74654545455,1572.75309090909
"2008-01-17 00:00:00",0.172272340425532,5810.08156029787,9311.74468085106,322.403191489362,8145.80085106383,1772.19276595745
"2008-01-18 00:00:00",0.17895641025641,4551.06410253846,6964.76923076923,242.674102564103,6801.98487179487,1253.00743589744
"2008-01-22 00:00:00",0.144964,4682.5766667,6369.06,212.289,5589.24,1036.437
"2008-01-23 00:00:00",0.18361320754717,4687.68396223585,6392.6320754717,225.398113207547,6114.30952830189,1338.33264150943
"2008-01-24 00:00:00",0.162588,3714.34,5942.02,204.5914,5256.5376,1072.235
"2008-01-25 00:00:00",0.170073684210526,5559.24342102632,8676.28947368421,300.927631578947,8649.20052631579,1484.30394736842
"2008-01-28 00:00:00",0.155943243243243,5003.75450443243,6271.08108108108,222.009459459459,5380.81432432432,1170.07702702703
"2008-01-29 00:00:00",0.172692207792208,5300.93939394805,5680.88311688312,194.957662337662,5609.13350649351,984.456103896104
"2008-01-30 00:00:00",0.162292307692308,5113.8055555641,6967.94871794872,242.619230769231,6371.41487179487,1408.51333333333
"2008-01-31 00:00:00",0.191151219512195,5590.88414629268,5982.92682926829,213.152926829268,5486.15097560976,1159.01682926829
"2008-02-01 00:00:00",0.157444444444444,4199.99537027778,8622.22222222222,294.157777777778,7505.58722222222,1353.40833333333
"2008-02-04 00:00:00",0.175693548387097,3982.86021506452,5417.77419354839,186.487419354839,5116.2664516129,943.715806451613
"2008-02-05 00:00:00",0.162974647887324,4474.3380281831,6939.05633802817,232.465774647887,6990.61901408451,1374.7523943662
"2008-02-06 00:00:00",0.176570588235294,5433.95424841176,6739.74509803922,234.971568627451,6966.99254901961,1346.58431372549
"2008-02-07 00:00:00",0.204176666666667,5088.43333333333,7974.53333333333,286.600666666667,7070.65133333333,1539.09633333333
"2008-02-08 00:00:00",0.167938888888889,5362.84259263889,5783.33333333333,195.860833333333,6296.76305555556,1188.635
"2008-02-11 00:00:00",0.177121875,5119.7057291875,7376.5625,225.008125,6901.9809375,1603.98875
"2008-02-12 00:00:00",0.164875,4336.47549022059,6669.82352941176,229.999411764706,5983.84205882353,1260.37573529412
"2008-02-13 00:00:00",0.216366666666667,5528.36507930952,7257.38095238095,259.528095238095,6599.97380952381,1473.04761904762
"2008-02-14 00:00:00",0.188273170731707,3819.21138212195,5752.0243902439,207.180731707317,4835.41073170732,1124.75073170732
"2008-02-15 00:00:00",0.183931034482759,4051.19827586207,6017.13793103448,207.694137931034,6749.13586206897,1388.76137931034
"2008-02-19 00:00:00",0.165107317073171,4343.46138217073,5176.85365853659,176.864146341463,5523.18951219512,1206.01756097561
"2008-02-20 00:00:00",0.176696470588235,4294.30490196471,6188.68235294118,214.373647058824,5350.68905882353,1151.25458823529
"2008-02-21 00:00:00",0.182465909090909,5645.94318175,7037.54545454545,248.781136363636,5593.59477272727,1262.82477272727
"2008-02-22 00:00:00",0.175738095238095,4752.73214288095,7794.07142857143,272.545476190476,6415.90047619048,1361.93619047619
"2008-02-25 00:00:00",0.164162068965517,5517.42528727586,8302.58620689655,288.462413793103,9174.16206896552,1567.22896551724
"2008-02-26 00:00:00",0.161924742268041,4284.28264604124,6271.35051546392,213.274639175258,6228.51288659794,1179.23309278351
"2008-02-27 00:00:00",0.21210243902439,4102.55487807317,6775.0487804878,254.07,6157.25804878049,1203.28292682927
"2008-02-28 00:00:00",0.181563414634146,5024.42276419512,5481.65853658537,193.912682926829,5147.03707317073,960.899268292683
"2008-02-29 00:00:00",0.180985294117647,4525.37500002941,6277.08823529412,217.322058823529,6808.36882352941,1318.12176470588
"2008-03-03 00:00:00",0.17385,5349.96666664,6541.38,226.4154,6221.0202,1333.74
"2008-03-04 00:00:00",0.172428787878788,4029.94696972727,7553.19696969697,261.57,6451.20666666667,1287.90409090909
"2008-03-05 00:00:00",0.175075,5376.24305558333,6198.26666666667,209.309666666667,6185.19633333333,1272.5045
"2008-03-06 00:00:00",0.168795,4267.95416665,9297.775,321.26725,9461.4615,1869.85375
"2008-03-07 00:00:00",0.20248,4164.40370368889,5234.24444444444,186.688,5088.17488888889,857.382888888889
"2008-03-10 00:00:00",0.178361904761905,4049.40079366667,5508.71428571429,187.129682539683,5134.34904761905,1166.80492063492
"2008-03-11 00:00:00",0.159836708860759,4524.45358651899,6134.78481012658,210.564556962025,5222.96392405063,1059.79569620253
"2008-03-12 00:00:00",0.169518181818182,4588.64772727273,6953.70454545455,244.910454545455,5849.48272727273,1151.78954545455
"2008-03-13 00:00:00",0.156973333333333,4137.42777775556,5763.33333333333,197.047777777778,4792.89133333333,943.931555555556
"2008-03-14 00:00:00",0.180783928571429,5346.84970232143,6774.83928571429,235.092321428571,6225.63339285714,1417.94357142857
"2008-03-17 00:00:00",0.180020833333333,4042.78993060417,6373.10416666667,222.996458333333,6423.505625,1318.87416666667
"2008-03-18 00:00:00",0.165122784810127,4620.07278479747,6192.77215189873,211.773797468354,5952.44126582278,1181.06037974684
"2008-03-19 00:00:00",0.159597058823529,4962.23529408824,5309.23529411765,184.152058823529,5126.83235294118,944.093235294118
"2008-03-20 00:00:00",0.163408695652174,4183.10144930435,6909.08695652174,232.378043478261,6651.79260869565,1277.71282608696
"2008-03-21 00:00:00",0.160820588235294,3766.68627452941,7795.67647058824,261.856764705882,8312.19794117647,1427.28882352941
"2008-03-24 00:00:00",0.176922448979592,4876.65986395918,5790.89795918367,195.805918367347,5103.63653061225,1090.41102040816
"2008-03-25 00:00:00",0.157298113207547,4725.20597488679,6157.22641509434,211.870943396226,6617.22924528302,1290.88886792453
"2008-03-26 00:00:00",0.187816216216216,4363.19256759459,5596.95945945946,191.420135135135,4941.96945945946,1044.33243243243
"2008-03-27 00:00:00",0.1687175,4776.716666675,7767.425,251.1945,6916.0055,1293.0545
"2008-03-28 00:00:00",0.163220408163265,4197.20578236735,6503.24489795918,220.409387755102,6067.39204081633,1183.96020408163
"2008-03-31 00:00:00",0.153058208955224,5483.66293535821,7960.25373134328,273.279253731343,7256.30492537313,1251.37686567164
"2008-04-01 00:00:00",0.159494318181818,4537.52272728409,6861.30681818182,227.247045454545,6318.62943181818,1246.30829545455
"2008-04-02 00:00:00",0.190711363636364,4552.27651515909,6850,224.121363636364,7131.88977272727,1619.98159090909
"2008-04-03 00:00:00",0.182230434782609,5211.62862315217,6633.69565217391,233.063695652174,7396.43043478261,1476.37456521739
"2008-04-04 00:00:00",0.15157619047619,5967.52380957143,7623.7619047619,264.712142857143,6066.65857142857,1365.88476190476
"2008-04-07 00:00:00",0.172017391304348,4198.11413043478,6141.52173913043,208.094782608696,5856.94456521739,1220.68260869565
"2008-04-08 00:00:00",0.177074025974026,4413.37337661039,5667.49350649351,200.784415584416,5111.74766233766,1118.16649350649
"2008-04-09 00:00:00",0.154346,4508.28333338,7671.16,256.62,8008.1072,1458.3194
"2008-04-10 00:00:00",0.188314634146341,4960.75203253659,7658.58536585366,264.334146341463,6704.51073170732,1321.40682926829
"2008-04-11 00:00:00",0.188538709677419,4298.96236551613,7670.96774193548,270.317096774194,7268.32548387097,1647.3835483871
"2008-04-14 00:00:00",0.1731,4594.62896830952,6719.11904761905,225.834285714286,6165.11357142857,1279.88119047619
"2008-04-15 00:00:00",0.162496511627907,4054.52228684884,5874.40697674419,198.438488372093,5678.81046511628,1049.07965116279
"2008-04-16 00:00:00",0.161296923076923,3814.68717955385,6274.61538461538,215.543692307692,5990.14169230769,1104.91876923077
"2008-04-17 00:00:00",0.1593575,4669.1416667,7317.925,252.9005,7525.679,1607.23475
"2008-04-18 00:00:00",0.185520454545455,4815.38825756818,5806.61363636364,202.253636363636,5753.06409090909,1212.5825
"2008-04-21 00:00:00",0.15826,5011.24583345,7548.75,257.22525,6541.4485,1296.6715
"2008-04-22 00:00:00",0.18026091954023,4748.31800767816,6470.27586206897,219.72275862069,6862.67045977011,1241.82528735632
"2008-04-23 00:00:00",0.169970175438596,4070.6959064386,6741.08771929825,226.326315789474,6072.06807017544,1211.95228070175
"2008-04-24 00:00:00",0.192568,5648.2483333,6064.98,207.38,5080.7398,1058.1814
"2008-04-25 00:00:00",0.19191,3757.12499998333,6490.73333333333,228.0935,6506.3275,1305.70016666667
"2008-04-28 00:00:00",0.181163265306122,5329.27040814286,6194.38775510204,213.46612244898,5763.06755102041,1112.01653061224
"2008-04-29 00:00:00",0.186416304347826,4469.86231884783,5561.08695652174,189.108913043478,5648.33054347826,1132.81304347826
"2008-04-30 00:00:00",0.18728984375,4376.37434892188,6088.7109375,213.620546875,5476.953203125,1192.4140625
"2008-05-01 00:00:00",0.167480487804878,4520.3780487561,6843.87804878049,247.098292682927,6143.25317073171,1310.03365853659
"2008-05-02 00:00:00",0.197161538461538,3500.79967942308,5253.67307692308,185.103846153846,4775.60961538462,1094.04192307692
"2008-05-05 00:00:00",0.182156,4212.27999998,7139.8,246.6114,6865.5522,1432.999
"2008-05-06 00:00:00",0.1659175,4114.6687499625,6447.5,219.375125,6205.9845,1199.838
"2008-05-07 00:00:00",0.187727118644068,3429.83615816949,4557.54237288136,153.166779661017,4699.45525423729,976.659152542373
"2008-05-08 00:00:00",0.172106976744186,4437.64437983721,5966.81395348837,206.528255813953,5204.50523255814,1162.54627906977
"2008-05-09 00:00:00",0.16029625,4264.7166666875,5570.225,190.835875,4849.640375,999.189875
"2008-05-12 00:00:00",0.178206849315068,4609.71803653425,5683.27397260274,199.929452054795,4743.27863013699,1001.4398630137
"2008-05-13 00:00:00",0.16126213592233,4448.47572818447,5934.94174757282,202.621553398058,5995.96213592233,1135.64883495146
"2008-05-14 00:00:00",0.194910416666667,4158.61892360417,5587.38541666667,194.766458333333,4981.80989583333,1127.99260416667
"2008-05-15 00:00:00",0.163116883116883,4115.85281381818,6124,196.617402597403,6116.37116883117,1207.78883116883
"2008-05-16 00:00:00",0.198519117647059,4525.12499998529,7352.92647058824,262.471617647059,6355.07117647059,1236.24279411765
"2008-05-19 00:00:00",0.175071428571429,5225.71560847619,8558.38095238095,297.768253968254,8283.66920634921,1948.01793650794
"2008-05-20 00:00:00",0.181349462365591,4314.22580641935,5775.24731182796,202.004946236559,5429.01150537634,1031.36301075269
"2008-05-21 00:00:00",0.178704597701149,4402.72892722988,5306.04597701149,187.250229885057,5115.99367816092,1054.8332183908
"2008-05-22 00:00:00",0.165694029850746,4204.85323386567,6233.32835820896,221.607313432836,5410.07388059701,1134.35925373134
"2008-05-23 00:00:00",0.166515517241379,4558.14798851724,4978.84482758621,169.060517241379,4633.94827586207,803.816896551724
"2008-05-27 00:00:00",0.186882894736842,4484.85855264474,6017.88157894737,217.850394736842,5344.01223684211,1199.74697368421
"2008-05-28 00:00:00",0.189434920634921,4412.88955028571,5107.51587301587,176.705634920635,4730.27928571429,1012.70603174603
"2008-05-29 00:00:00",0.194885858585859,4309.93434342424,6362.21212121212,219.551212121212,6543.96525252525,1362.49848484848
"2008-05-30 00:00:00",0.16961884057971,4760.45652176812,6339.85507246377,221.946811594203,6127.73115942029,1381.31260869565
"2008-06-02 00:00:00",0.160028571428571,5449.63888885714,6105.2380952381,203.52880952381,5557.72095238095,1091.11023809524
"2008-06-03 00:00:00",0.187494736842105,4812.45833332456,4862.9298245614,174.843684210526,4884.72043859649,1094.95903508772
"2008-06-04 00:00:00",0.195479452054795,3879.30936073973,5789.30136986301,207.855890410959,5137.09643835616,1159.21424657534
"2008-06-05 00:00:00",0.182092405063291,4220.04430381013,5856.78481012658,204.395443037975,6185.67569620253,1255.59240506329
"2008-06-06 00:00:00",0.194805084745763,4097.3686440339,6601.1186440678,235.590677966102,5583.82389830509,1077.85338983051
"2008-06-09 00:00:00",0.172172222222222,4560.67824079167,6257.97222222222,208.01,5468.15833333333,1026.76180555556
"2008-06-10 00:00:00",0.189762962962963,3940.57484565741,6020.11111111111,208.0925,5767.53166666667,1173.29481481481
"2008-06-11 00:00:00",0.207801639344262,4137.98907113115,6700.40983606557,239.738360655738,5659.50704918033,1277.11967213115
"2008-06-12 00:00:00",0.190724489795918,4134.2210884898,6366.83673469388,221.557551020408,6728.94346938775,1218.85653061224
"2008-06-13 00:00:00",0.1818203125,4644.02864584375,5771.84375,197.99609375,5417.31765625,1078.3778125
"2008-06-16 00:00:00",0.1649375,4047.20138885417,6176.66666666667,212.5725,5943.42979166667,1265.38229166667
"2008-06-17 00:00:00",0.188001851851852,4259.87422839815,5315.41666666667,183.579351851852,5175.5125,1116.43953703704
"2008-06-18 00:00:00",0.185380281690141,4599.221831,5945.39436619718,204.612253521127,5256.99126760563,1067.29563380282
"2008-06-19 00:00:00",0.180836507936508,4544.3571428254,5645.2380952381,200.339841269841,5791.93777777778,1212.95380952381
"2008-06-20 00:00:00",0.191023684210526,4458.91557021053,6186.76315789474,211.534473684211,6270.27144736842,1397.35894736842
"2008-06-23 00:00:00",0.169912903225806,4584.52284943548,5201.54838709677,180.449838709677,4632.86435483871,927.063225806452
"2008-06-24 00:00:00",0.191269565217391,4314.80072466957,5223.46086956522,184.593739130435,5152.63052173913,1034.02860869565
"2008-06-25 00:00:00",0.180651612903226,4253.43010748387,7209.54838709677,239.037741935484,7663.05967741935,1357.14967741935
"2008-06-26 00:00:00",0.202042857142857,4037.60119047619,4040.45238095238,143.103095238095,3892.37333333333,837.983571428571
"2008-06-27 00:00:00",0.190292307692308,4061.25160257692,6000.59615384615,217.512692307692,5152.17538461538,1129.95480769231
"2008-06-30 00:00:00",0.167412765957447,3880.18971631915,5120.21276595745,176.714042553191,4947.04744680851,912.117021276596
"2008-07-01 00:00:00",0.184781481481481,4827.18004114815,5544.1975308642,197.226296296296,5763.08,1305.41358024691
"2008-07-02 00:00:00",0.196082608695652,4227.36473430435,6069.5652173913,222.375652173913,4810.20898550725,1053.02594202899
"2008-07-03 00:00:00",0.196833333333333,4680.06349209524,5611.19047619048,190.865,6498.93833333333,1320.86833333333
"2008-07-07 00:00:00",0.171341379310345,4948.68678160345,6637.93103448276,231.339137931034,6693.0575862069,1188.69913793103
"2008-07-08 00:00:00",0.193997222222222,4535.5501542963,5920.30555555556,212.433796296296,5540.83703703704,1115.2462962963
"2008-07-09 00:00:00",0.204329230769231,4231.76282047692,5286.6,189.276923076923,4806.46969230769,1115.70861538462
"2008-07-10 00:00:00",0.204678,5187.12500004,5144,181.187,5811.3736,1287.8
"2008-07-11 00:00:00",0.216451162790698,4686.89534886046,7522.06976744186,258.963023255814,8035.25325581395,1666.17
"2008-07-14 00:00:00",0.193807142857143,4809.50595232143,7946.42857142857,287.245535714286,7506.99321428571,1692.71857142857
"2008-07-15 00:00:00",0.187915,4053.2236111,6592,228.885,5964.83933333333,1072.518
"2008-07-16 00:00:00",0.203455555555556,4089.68518515556,5182.13333333333,180.193777777778,4639.73088888889,968.47
"2008-07-17 00:00:00",0.216308888888889,4817.61111108889,5297.77777777778,192.417777777778,5955.62177777778,1553.102
"2008-07-18 00:00:00",0.193722641509434,5074.918239,5596.20754716981,195.332830188679,6327.83433962264,1260.08509433962
"2008-07-21 00:00:00",0.18588,6462.50208335,6957.5,237.5965,6716.849,1446.446
"2008-07-22 00:00:00",0.176255,4197.19722216667,5413.25,186.045,4803.5105,918.342166666667
"2008-07-23 00:00:00",0.165448780487805,4757.95934960976,6376.82926829268,212.267317073171,6335.75951219512,1435.19414634146
"2008-07-24 00:00:00",0.205410588235294,4394.2539216,5322.51764705882,189.223411764706,5381.09564705882,1157.82058823529
"2008-07-25 00:00:00",0.1866640625,4679.44921876563,5927.015625,205.4334375,5744.66859375,1128.67609375
"2008-07-28 00:00:00",0.203785106382979,5614.48581561702,5803.1914893617,203.262127659574,6169.00617021277,1497.15319148936
"2008-07-29 00:00:00",0.20793619047619,4661.53095239048,4969.47619047619,174.887428571429,5182.5360952381,1013.3580952381
"2008-07-30 00:00:00",0.2039625,5116.33035719643,5624.08928571429,190.006071428571,6035.84714285714,1294.29607142857
"2008-07-31 00:00:00",0.17995376344086,5680.50448026882,6062.94623655914,208.313655913978,6377.31838709677,1264.25494623656
"2008-08-01 00:00:00",0.188317142857143,5541.54999997143,6275.71428571429,224.108857142857,5805.55514285714,1185.11971428571
"2008-08-04 00:00:00",0.181986363636364,4711.85606059091,4395.45454545455,148.984545454545,4267.46818181818,827.809545454545
"2008-08-05 00:00:00",0.216166666666667,4370.16503266667,5949,213.242156862745,4716.62490196078,1100.27254901961
"2008-08-06 00:00:00",0.22043488372093,3890.21124037209,4331.27906976744,149.137674418605,4645.63906976744,1008.46093023256
"2008-08-07 00:00:00",0.215708196721311,5380.52185796721,6191.77049180328,221.066721311475,5388.08131147541,1399.42639344262
"2008-08-08 00:00:00",0.231574647887324,3334.18075123944,4691.54929577465,164.384084507042,4797.15422535211,1141.79197183099
"2008-08-11 00:00:00",0.211519565217391,4592.71014484783,5381.19565217391,179.792826086957,5426.24934782609,1216.19326086957
"2008-08-12 00:00:00",0.192241379310345,4203.56752868965,4698.27586206897,167.088793103448,4800.83913793103,942.926034482759
"2008-08-13 00:00:00",0.234476842105263,3818.56228069474,3068.84210526316,107.349789473684,3234.97842105263,781.297473684211
"2008-08-14 00:00:00",0.214993846153846,4188.07692310769,4945.76923076923,176.519538461538,4842.86784615385,963.950615384615
"2008-08-15 00:00:00",0.226407317073171,5161.1504064878,5052.19512195122,174.293658536585,5271.38048780488,1283.49536585366
"2008-08-18 00:00:00",0.2189,4880.60333336,6440,222.3584,6347.1188,1227.2808
"2008-08-19 00:00:00",0.197449450549451,4358.49999998901,4656.03296703297,167.045714285714,4323.55175824176,954.116043956044
"2008-08-20 00:00:00",0.217355952380952,4923.84226185714,4540.13095238095,160.945952380952,4409.0805952381,1093.90642857143
"2008-08-21 00:00:00",0.217159677419355,4413.4744623871,5631.93548387097,198.691774193548,5779.30919354839,1243.88032258065
"2008-08-22 00:00:00",0.202933928571429,4431.92113092857,4854.53571428571,177.090357142857,4991.28660714286,972.99375
"2008-08-25 00:00:00",0.193141860465116,5637.97674413954,5655.39534883721,197.34023255814,6070.59790697674,1230.84581395349
"2008-08-26 00:00:00",0.201934285714286,4655.52857138571,5524.62857142857,197.011714285714,4941.64842857143,1233.676
"2008-08-27 00:00:00",0.217596078431373,4463.33169931373,4161.76470588235,148.283137254902,4136.49647058824,967.827058823529
"2008-08-28 00:00:00",0.19304328358209,4529.88805970149,5860.59701492537,210.167910447761,5652.62,1184.59447761194
"2008-08-29 00:00:00",0.227422222222222,4775.05687831746,5855.14285714286,215.571587301587,5414.13365079365,1440.0853968254
"2008-09-02 00:00:00",0.188002380952381,4172.10515878571,5211.88095238095,180.231428571429,4972.06071428571,873.653333333333
"2008-09-03 00:00:00",0.191789830508475,5092.31073444068,6096.18644067797,222.233898305085,6625.33559322034,1332.38661016949
"2008-09-04 00:00:00",0.206513333333333,4557.58055558333,5130.03333333333,172.301166666667,5506.8735,1278.33666666667
"2008-09-05 00:00:00",0.178114583333333,4662.09375002083,7230.22916666667,255.764166666667,6634.4825,1317.54645833333
"2008-09-08 00:00:00",0.19738,4569.3833334,5715,197.904,5897.05966666667,1275.79633333333
"2008-09-09 00:00:00",0.200280303030303,5255.4255050303,4836.51515151515,175.767575757576,4709.37757575758,933.776515151515
"2008-09-10 00:00:00",0.209198529411765,4900.63848039706,4768.73529411765,175.468088235294,4467.18852941176,1105.68132352941
"2008-09-11 00:00:00",0.200144,5293.79166666,6802.82,244.2118,6743.907,1505.3818
"2008-09-12 00:00:00",0.212652777777778,4055.68055552778,4434.72222222222,159.3925,5161.47,1233.61666666667
"2008-09-15 00:00:00",0.200695238095238,5220.70634914286,4809.52380952381,151.610952380952,5618.17523809524,1222.35476190476
"2008-09-16 00:00:00",0.199036231884058,5045.55193236232,6423.33333333333,228.500724637681,5989.46217391304,1328.35173913043
"2008-09-17 00:00:00",0.214579591836735,4595.35204081633,5111.22448979592,182.439183673469,5219.47367346939,1169.40428571429
"2008-09-18 00:00:00",0.162292307692308,6249.35042735897,6737.79487179487,229.542051282051,7358.93358974359,1442.77179487179
"2008-09-19 00:00:00",0.206335483870968,4976.41935487097,6873.77419354839,259.248064516129,5395.25290322581,1275.98935483871
"2008-09-22 00:00:00",0.17985,3949.01325754545,5170.90909090909,178.8625,4743.43113636364,1019.09113636364
"2008-09-23 00:00:00",0.186838596491228,4855.29532157895,5559.98245614035,194.917894736842,5492.86175438596,1083.89175438596
"2008-09-24 00:00:00",0.219641176470588,5645.55555558824,5308.33333333333,187.369019607843,5516.44196078431,1263.26823529412
"2008-09-25 00:00:00",0.222057142857143,4156.17176873469,4426.02040816327,164.367142857143,3930.52224489796,1062.79795918367
"2008-09-26 00:00:00",0.234748979591837,4425.93027208163,5070.40816326531,184.860408163265,4134.99775510204,989.699183673469
"2008-09-29 00:00:00",0.204895454545455,5647.935606,4990.36363636364,180.356590909091,5509.72590909091,1209.07022727273
"2008-09-30 00:00:00",0.196764864864865,4654.69369366216,5729.52702702703,202.64972972973,5837.71405405405,1402.69040540541
"2008-10-01 00:00:00",0.220144827586207,5319.88649432759,6359.05172413793,233.115517241379,4859.66344827586,1202.68672413793
"2008-10-02 00:00:00",0.199159574468085,5210.12943265957,5895.1914893617,204.285106382979,5602.73893617021,1162.53914893617
"2008-10-03 00:00:00",0.206768181818182,4317.95833334091,4697.56818181818,173.505227272727,4191.12204545455,891.374545454545
"2008-10-06 00:00:00",0.2207325,4378.4916667,4287.5,150.86725,4499.6885,984.699
"2008-10-07 00:00:00",0.200596296296296,4712.51234568519,5064.88888888889,182.257592592593,5271.46851851852,1200.78259259259
"2008-10-08 00:00:00",0.197404545454545,5512.46590918182,5471.59090909091,195.637272727273,6252.52772727273,1390.23886363636
"2008-10-09 00:00:00",0.200736585365854,4832.38211385366,5720.24390243902,203.556829268293,5744.45780487805,1269.77756097561
"2008-10-10 00:00:00",0.21911875,5031.6432291875,5731.25,212.3025,5693.80375,1345.0003125
"2008-10-14 00:00:00",0.165883673469388,4823.78401361224,6044.48979591837,205.254285714286,5565.88428571429,1034.38836734694
"2008-10-15 00:00:00",0.188341836734694,5141.29421765306,5845.36734693878,202.221020408163,5733.08081632653,1218.71857142857
"2008-10-16 00:00:00",0.217654166666667,5556.46875008333,4811.45833333333,172.94875,5303.40125,1259.20333333333
"2008-10-17 00:00:00",0.1075,2444.666667,1000,32.62,0,0
"2009-05-06 00:00:00",0.21695,1626.6666665,2250,94.925,0,0
"2009-05-07 00:00:00",0.159166666666667,7721.80555566667,2500,86.8066666666667,0,0
"2009-05-12 00:00:00",0.180666666666667,5555.55555566667,1900,68.3666666666667,0,0
"2009-05-13 00:00:00",0.195933333333333,2539.277778,2333.33333333333,79.3466666666667,0,0
"2009-05-14 00:00:00",0.13225,3583.333333,1700,56.86,0,0
"2009-07-20 00:00:00",0.0715,2916.666667,3500,108.31,3563.22,63.22
"2009-07-22 00:00:00",0.201333333333333,2888.88888866667,2666.66666666667,93.4133333333333,2972.41666666667,305.743333333333
"2009-07-23 00:00:00",0.273,3750,6500,0,9590.76,4492.58
"2009-07-24 00:00:00",0.2065,5721.75,2600,97.49,3412.57,812.58
"2009-07-27 00:00:00",0.1237,2093.75,1000,15.38,1187.23,187.25
"2009-07-28 00:00:00",0.249,3750,1500,57.76,2145.96,645.95
"2009-07-29 00:00:00",0.115233333333333,7972.22222233333,4166.66666666667,139.366666666667,4090.90666666667,609.38
"2009-07-30 00:00:00",0.21502,4702.8666666,2450,90.54,3215.976,765.974
"2009-07-31 00:00:00",0.143666666666667,4583.33333333333,2233.33333333333,75.18,2469.51333333333,295.536666666667
"2009-08-03 00:00:00",0.151188888888889,6285.18518522222,3894.44444444444,133.718888888889,3713.86111111111,700.611111111111
"2009-08-04 00:00:00",0.164357142857143,5054.76190471429,4400,149.707142857143,5055.28285714286,781.67
"2009-08-05 00:00:00",0.1845875,5669.843750125,2712.5,94.0075,2973.9025,520.96375
"2009-08-06 00:00:00",0.17431875,4970.3802083125,5050,177.01875,4757.716875,834.16125
"2009-08-07 00:00:00",0.15519375,4847.4270833125,5659.375,189.605,6614.3325,954.958125
"2009-08-10 00:00:00",0.13874,6058.7499999,4659.5,155.93,5423.538,764.043
"2009-08-11 00:00:00",0.1422,4189.36904771429,4757.14285714286,161.253571428571,4908.95285714286,723.331428571429
"2009-08-12 00:00:00",0.195666666666667,3807.02222213333,3085.33333333333,100.824666666667,3736.578,799.904
"2009-08-13 00:00:00",0.165772,6056.18333348,3519.96,121.056,4098.052,681.4908
